"2020-05-28 19:01:29",EventLogger,log_opened,"Log opened upon Event Logger startup." 
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:18","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:19","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:20","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:20","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:21","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 20:54:23","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 20:54:23","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:23","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:23","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:23","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:23","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:24","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 20:54:25","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 15","Color index set to: 15"
"2020-05-28 20:54:25","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 16","Color index set to: 16"
"2020-05-28 20:54:25","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 17","Color index set to: 17"
"2020-05-28 20:54:26","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 20:54:26","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:26","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:26","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:26","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:27","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:28","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 14","Color index set to: 14"
"2020-05-28 20:54:29","AIR:401000000",suspicious,100000012,"AvatarHackWarning! invalid dna colors for 100000012 old: ('rss', 'ms', 'm', 'f', 0, 0, 0, 0, 149, 27, 12, 31, 54, 20) new: ('rss', 'ms', 'm', 'f', 1, 0, 1, 1, 149, 27, 12, 31, 54, 20)"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:29","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:30","AIR:401000000","magic-word",100000012,700,100000012,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:38","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 20:54:38","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:38","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:38","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:39","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 20:54:40","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 26","Color index set to: 26"
"2020-05-28 20:54:41","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 4","Color index set to: 4"
"2020-05-28 20:54:41","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 5","Color index set to: 5"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 6","Color index set to: 6"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 7","Color index set to: 7"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 8","Color index set to: 8"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 9","Color index set to: 9"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 10","Color index set to: 10"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 11","Color index set to: 11"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 20:54:42","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 20:54:43","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 20:54:44","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 26","Color index set to: 26"
